StrainID,Coverage,Assembly,Hybrid,NcontigsLonger0bp,NcontigsLonger1000bp,NcontigsLonger5000bp,NcontigsLonger10000bp,NcontigsLonger25000bp,NcontigsLonger50000bp,TotalLengthContigAbove0,TotalLengthContigAbove1000,TotalLengthContigAbove5000,TotalLengthContigAbove10000,TotalLengthContigAbove25000,TotalLengthContigAbove50000,Ncontigs,LargestContig,TotalLength,ReferenceLength,GC,ReferenceGC,N50,NG50,N75,NG75,L50,LG50,L75,LG75,Nmisassemblies,NmisassembledContigs,MisassembledContigsLength,LocalMisassemblies,NunalignedContigs,UnalignedLength,GenomeFraction,DuplicationRatio,NsPer100kbp,NmismatchesPer100kbp,NindelsPer100kbp,LargestAlignment,TotalAlignedLength,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
9115,60,DK2,1,193,95,65,55,51,35,6978408,6940570,6867675,6803652,6746742,6085300,110,532501,6952040,6402658,66.01,66.27,202806,232314,90585,131805,11,10,22,18,40,22,4086320,44,22 + 22 part,531431,92.713,1.082,0,500.38,10.36,526541,5941606,98420,118161,31162,42140,18,16,50,39
9115,60,DSM_50071,1,190,92,62,51,48,34,6979042,6941821,6868926,6797375,6753934,6173830,106,532501,6952328,6317050,66.01,66.52,256042,299052,94556,140821,9,8,20,16,39,17,4341233,40,22 + 21 part,386124,93.452,1.112,0,479.7,10.06,257148,5909136,80299,92789,34681,47659,24,21,57,45
9115,60,F22031,1,194,94,65,54,50,34,6978785,6940531,6868015,6796464,6739554,6077732,109,532501,6951636,6603099,66,66.22,202806,210381,95602,124583,11,10,22,20,57,29,4601339,47,12 + 20 part,522210,90.015,1.082,0,487.6,10.01,454628,5951105,69889,73696,29858,35777,28,26,66,58
9115,60,F23197,1,193,94,64,53,49,33,6979407,6941658,6868769,6797218,6740308,6084718,108,532501,6952165,6535112,66,66.21,232315,256042,94556,131805,10,9,20,17,45,23,4734216,47,22 + 17 part,219470,91.823,1.122,0,546.27,12.25,312944,6006857,86047,94386,34669,42138,21,19,53,45
9115,60,F30658,1,192,93,63,52,49,35,6978754,6941107,6868572,6797021,6753580,6185067,107,532501,6951614,7273258,66,65.76,232314,202806,95603,78469,10,11,21,24,61,30,4889068,52,18 + 13 part,189186,83.301,1.116,0,554.99,13.48,376400,6066715,87648,80299,31422,23580,24,26,55,64
9115,60,F63912,1,191,92,62,52,48,34,6979055,6941358,6868702,6804679,6747769,6168745,106,532501,6951865,6641519,66,66.23,232315,232315,95603,125576,10,10,21,19,52,26,5102258,48,9 + 17 part,135098,91.184,1.126,0,501.25,10.49,336745,6063305,89786,94386,35158,42342,23,21,54,48
9115,60,F9670,1,192,94,64,53,50,36,6978776,6941555,6868660,6797109,6753668,6173662,108,532501,6952062,6794354,66,66.15,202806,232305,94556,95603,11,10,22,21,56,31,5064703,47,21 + 16 part,404748,89.403,1.078,0,536.31,15.79,341193,6080843,86551,90998,34629,35777,24,23,58,55
9115,60,F9676,1,195,94,65,54,50,35,6979693,6941362,6868846,6797295,6740385,6117878,108,532501,6951869,6368008,66,66.47,200548,232314,94556,140821,11,9,22,18,48,28,4659960,42,11 + 18 part,317486,93.659,1.112,0,469.3,10.5,341193,5971246,86551,93050,32993,43053,24,20,57,45
9115,60,FRD1,1,194,95,65,54,51,37,6978676,6941040,6868505,6796954,6753513,6185000,109,532501,6951547,6712339,66,66.09,198501,202806,95603,125576,11,10,23,21,51,28,4543611,53,23 + 13 part,199608,89.549,1.123,0,539.54,16.82,400791,6015738,85120,87648,34652,39195,24,22,55,50
9115,60,H27930,1,194,94,65,54,51,35,6979120,6940773,6867903,6796352,6752911,6090113,109,532501,6951878,6598021,66,66.23,200548,202806,94556,111803,11,10,22,20,51,29,5036683,44,12 + 20 part,197641,90.814,1.127,0,508.97,11.62,454540,6000562,74724,86047,34669,38555,26,23,58,51
9115,60,H47921,1,193,94,64,53,49,34,6979181,6941634,6868739,6797188,6740278,6117771,108,532501,6952141,6836415,66,66.07,232315,232315,94556,95603,10,10,21,20,52,25,4540179,46,19 + 17 part,420454,87.777,1.088,0,670.66,14.33,266273,6006962,86551,86551,34669,37535,23,23,54,52
9115,60,H5708,1,190,91,62,51,48,35,6978749,6941093,6868577,6797026,6753585,6218159,105,532501,6951600,6351710,66,66.5,232315,247269,95603,135074,10,9,21,17,31,21,4602200,36,18 + 17 part,351397,94.525,1.099,0,491.61,9.98,526540,6011133,118161,120848,38764,52581,19,16,45,36
9115,60,idba,0,216,165,131,112,91,44,6958698,6936460,6850626,6727500,6369998,4598320,181,260910,6947335,6264404,66.01,66.56,74603,80242,44506,47901,27,22,58,47,38,30,2263324,32,12 + 28 part,631413,96.248,1.048,0,460.99,9.54,161244,6035800,46701,54700,24547,30787,42,35,92,74
9115,60,idba_ud,0,237,133,101,85,77,45,6978948,6938922,6863790,6759731,6617378,5351461,149,406224,6950990,6264404,66,66.56,100283,124629,54016,67807,19,16,43,34,40,29,2972000,32,13 + 19 part,569909,96.275,1.058,0,463.27,9.48,398903,6038524,62648,65417,29522,35352,33,28,75,60
9115,60,IOMTU_133,1,198,97,67,56,52,35,6979722,6941430,6868535,6796984,6740074,6045262,111,532501,6951937,6897018,66,65.98,232315,232315,80299,80299,10,10,22,22,66,34,4714984,61,15 + 19 part,439360,86.22,1.095,0,975.43,19.39,531468,5954232,70971,70971,24932,25904,24,24,65,63
9115,60,LES431,1,191,92,62,51,48,33,6978772,6940953,6868058,6796507,6753066,6123351,107,532501,6952058,6550070,66,66.34,256042,256042,94556,131805,9,9,20,17,38,20,4197692,41,22 + 20 part,364411,91.61,1.098,0,460.29,10.67,341006,6007652,94264,105402,37630,47901,20,18,50,43
9115,60,LESB58,1,191,92,62,51,48,33,6978766,6940947,6868052,6796501,6753060,6123345,107,532501,6952052,6601757,66,66.3,256042,256042,94556,125576,9,9,20,18,44,23,4375894,42,22 + 18 part,314786,91.155,1.103,0,469.19,10.49,341193,6025201,94264,94386,37630,47901,20,19,50,43
9115,60,M1608,1,193,94,65,54,50,36,6979093,6941481,6868606,6797055,6719474,6154296,108,532501,6951988,6475385,66,65.96,232315,256043,80299,125576,10,9,22,18,67,30,4766915,50,15 + 18 part,689569,88.85,1.088,0,936.28,20.02,525470,5758850,70971,77697,21291,31683,24,21,67,53
9115,60,M18,1,193,93,63,52,48,34,6979374,6941360,6868825,6797274,6740364,6161232,107,532501,6951867,6327754,66,66.5,232314,243417,95603,140821,10,9,21,17,43,23,4491519,35,20 + 23 part,377864,94.147,1.104,0,465.56,9.69,341099,5963370,85089,99374,34629,44438,22,18,56,43
9115,60,M37351,1,191,92,63,52,50,36,6979074,6941462,6868587,6797036,6766521,6201343,106,532501,6951969,6897231,66,65.97,232315,232315,90365,90365,10,10,21,21,74,33,5187502,59,13 + 15 part,376402,87.839,1.085,0,952.04,19.34,525464,6063487,76971,76971,28955,29385,24,24,61,60
9115,60,MTB-1,1,193,93,63,53,50,35,6979139,6940893,6867998,6803975,6760534,6130648,108,532501,6951998,6580038,66,66.24,202812,232315,90539,125576,11,10,22,19,51,30,4430217,53,18 + 18 part,376178,90.649,1.102,0,986.15,20.39,525893,5970505,69889,86551,33873,39195,23,20,57,49
9115,60,N17-1,1,193,91,61,50,47,33,6979603,6940610,6868075,6796524,6753083,6166845,106,532501,6951715,6370730,66,66.41,256042,299052,95603,140821,9,8,20,16,41,24,4774730,52,22 + 18 part,196837,94.145,1.126,0,511.53,11.17,341299,6005155,93290,104859,38764,52463,21,18,49,39
9115,60,NCGM_1900,1,198,96,66,55,51,35,6979892,6940899,6868004,6796473,6739563,6078840,111,532501,6952004,6814936,66,65.98,202812,202812,94556,95604,11,11,23,22,69,32,5217587,47,17 + 20 part,438999,86.257,1.108,0,975.27,19.53,268565,5885106,63641,64290,23123,26035,28,27,73,68
9115,60,NCGM_1984,1,198,96,66,55,51,35,6979892,6940899,6868004,6796473,6739563,6078840,111,532501,6952004,6850954,66,65.96,202812,202812,94556,95604,11,11,23,22,69,32,5217587,47,17 + 20 part,438999,85.804,1.108,0,975.3,19.33,268565,5885106,63641,63641,23123,25956,28,28,73,69
9115,60,NCGM257,1,198,97,67,56,53,37,6979238,6940606,6868071,6796520,6753079,6090179,112,532501,6951711,7090694,66.01,65.91,196906,171428,90585,80299,11,12,24,25,66,33,4919343,65,17 + 19 part,398181,84.439,1.095,0,1004.54,20.49,262977,5992326,65254,63037,28955,25963,27,29,69,73
9115,60,NCTC10332,1,190,92,62,51,48,34,6978867,6941646,6868751,6797200,6753759,6173655,106,532501,6952153,6316979,66,66.52,256042,299052,94556,140821,9,8,20,16,39,17,4341230,40,22 + 21 part,386124,93.449,1.112,0,484.59,12.11,257148,5908961,80299,92789,34681,47659,24,21,57,45
9115,60,PA1,1,193,91,61,51,48,34,6980065,6941291,6868756,6804733,6761292,6181286,105,532501,6951798,6498072,66,66.35,256042,256042,94556,131805,9,9,20,17,54,27,5153552,53,20 + 18 part,236697,91.579,1.128,0,561.05,11.61,303175,5956461,86551,92237,34669,46008,25,22,56,48
9115,60,PA1R,1,195,93,63,53,48,34,6980000,6941208,6868673,6804650,6714143,6134137,107,532501,6951715,6309305,66,66.29,256042,299052,90585,140821,9,8,21,16,49,25,5049704,50,20 + 22 part,393780,90.972,1.143,0,564.18,11.36,339226,5747744,74603,91206,29747,46754,25,21,59,46
9115,60,PA1RG,1,194,91,61,51,48,34,6980229,6941120,6868585,6804562,6761121,6181115,105,532501,6951627,6500439,66,66.34,256042,256042,94556,131634,9,9,20,17,54,28,5351882,53,20 + 18 part,236697,91.543,1.128,0,555.29,11.44,339226,5956290,86551,91206,34669,45817,24,22,56,48
9115,60,PA7,1,276,120,89,74,66,44,6998894,6939528,6864183,6765357,6623019,5746913,136,506536,6951596,6588339,66,66.45,140459,140821,65465,73382,15,14,35,31,17,10,606700,10,42 + 68 part,5164038,24.373,1.113,0,3653.3,114.21,82513,1609570,-,,,,,,,
9115,60,PAO1,1,190,90,61,50,48,35,6979046,6941038,6868522,6796971,6766456,6234477,104,532501,6951545,6264404,66,66.56,256042,299052,94556,140821,9,8,20,16,39,23,4825667,31,13 + 15 part,307493,96.287,1.102,0,462.03,9.38,413094,6038111,90585,104862,38764,55661,22,19,51,40
9115,60,PAO1_Orsay,1,190,90,61,50,48,35,6979053,6941045,6868529,6796978,6766463,6234484,104,532501,6951552,6276469,66,66.54,256042,299052,94556,140821,9,8,20,16,42,24,4900270,32,13 + 15 part,307411,96.103,1.102,0,465.53,8.94,413094,6039025,90585,104862,38764,55435,22,19,51,40
9115,60,RP73,1,190,91,62,52,48,34,6978909,6941212,6868696,6804673,6747763,6168739,105,532501,6951719,6342034,66,66.46,232315,243417,95603,140821,10,9,21,17,46,23,4696780,46,11 + 16 part,137476,94.712,1.134,0,499.68,10.89,336745,6014394,89786,99374,35158,47659,23,20,54,43
9115,60,S86968,1,192,93,63,52,49,35,6979082,6941369,6868474,6796923,6753482,6173476,107,532501,6951876,6951288,66,66.04,232306,232306,94556,94556,10,10,21,21,76,29,4992958,39,20 + 16 part,212597,87.205,1.112,0,513.95,12.03,341193,6069134,73521,73521,29521,29521,25,25,62,62
9115,60,SCV20265,1,194,94,65,54,50,34,6978732,6940498,6867982,6796431,6739521,6067305,109,532501,6951603,6725183,66,66.25,202806,232314,94556,124583,11,10,22,20,47,26,4388013,50,13 + 17 part,439191,90.245,1.073,0,509.02,10.68,525037,6076177,85422,89473,35884,39195,25,23,57,53
9115,60,sga,0,965,668,417,248,56,5,7026664,6922934,6212405,4996283,1975033,298916,735,73238,6971767,6264404,65.99,66.56,16746,18069,9181,11188,133,113,273,220,29,28,531977,35,54 + 48 part,828469,95.952,1.022,0,463.05,9.33,53316,6056391,12704,14428,5286,7464,165,139,373,288
9115,60,sgvi,0,139,101,81,68,63,43,6988725,6972030,6928613,6840402,6751459,5934495,111,406253,6978586,6264404,66,66.56,140513,178648,71430,91713,15,13,32,26,41,30,3749144,40,5 + 12 part,428090,96.472,1.084,0,459.05,9.85,398914,6059043,68166,73155,34520,42695,28,23,63,49
9115,60,SJTD-1,1,190,92,63,53,49,33,6978670,6941208,6868153,6804130,6747220,6075004,107,532501,6952255,6243825,66,66.5,232314,243417,94556,140821,10,9,21,17,42,24,4473963,43,12 + 18 part,324803,95.811,1.108,0,476.78,9.46,341309,5988025,91199,104915,35884,47808,21,17,51,39
9115,60,soapdenovo2,0,238664,34,0,0,0,0,32083136,38225,0,0,0,0,1187,1522,755345,6264404,66.3,66.56,623,-,547,-,500,-,825,-,1,1,1281,1,133 + 14 part,87375,10.645,1.002,0,460.07,10.35,1522,667898,598,-,523,-,516,-,855,-
9115,60,T38079,1,192,94,64,53,50,35,6978626,6941405,6868511,6796960,6753519,6126448,108,532501,6951912,6809437,66,66.15,232305,232305,90585,95603,10,10,22,20,57,31,5370656,48,21 + 15 part,214899,89.224,1.109,0,536.37,12.64,341193,6081969,86551,90998,34629,35777,23,22,57,54
9115,60,T52373,1,191,93,63,53,49,33,6978421,6940948,6867986,6803963,6747054,6074838,108,532500,6952053,6322459,66,66.51,232314,243417,94556,140821,10,9,21,17,34,23,4800633,46,19 + 23 part,405541,94.307,1.098,0,461.05,12.04,525035,5970274,99338,110501,36220,48830,20,17,50,39
9115,60,T63266,1,195,92,62,51,48,33,6979887,6940705,6868103,6796552,6753111,6123396,107,532500,6951631,6456866,66,66.33,256042,299052,94556,131805,9,8,20,17,45,28,5081571,42,22 + 20 part,279435,92.136,1.122,0,500.16,12.98,341192,5955761,94556,105403,34845,46783,20,18,51,42
9115,60,UCBPP-PA14,1,194,95,66,55,51,35,6979079,6941467,6868592,6797041,6740131,6084425,109,532501,6951974,6537648,66,66.29,232315,232315,90365,125576,10,10,22,19,54,29,4737585,57,13 + 16 part,396058,91.939,1.091,0,973.03,20.3,525464,6016264,74603,93333,29521,35239,24,21,60,51
9115,60,USDA-ARS-USMARC-41639,1,190,90,61,50,48,34,6978856,6940602,6868086,6796535,6766020,6184332,105,532501,6951707,6364583,66,66.39,256041,299052,94556,140821,9,8,20,16,42,21,4222352,37,13 + 16 part,348660,94.454,1.098,0,450.98,9.12,408794,6017954,94556,107077,36800,49708,20,18,51,40
9115,60,VA-134,1,194,93,63,53,50,36,6979533,6941161,6868626,6804603,6761162,6181162,107,532501,6951668,6400418,66,66.42,202805,232315,94556,131805,11,10,22,18,39,22,4447625,44,24 + 17 part,406454,93.412,1.095,0,513.5,11.19,302216,5984278,86045,94386,36220,49569,24,21,54,45
9115,60,velvet_57,0,266,167,136,117,89,46,6941990,6914074,6832025,6694886,6184916,4682200,181,282911,6923849,6264404,66.01,66.56,73657,79659,42112,49371,27,23,58,47,35,28,2105014,54,11 + 21 part,651506,95.87,1.044,60.37,460.87,11.07,229757,6008100,45912,55732,20281,26804,41,35,98,77
9115,60,velvet_optimiser,0,399,211,171,143,99,42,7012026,6963164,6859867,6660480,5900620,3798294,227,229877,6974042,6264404,66.01,66.56,57534,61514,32906,39355,37,31,77,62,36,31,1846489,71,11 + 26 part,675462,96.285,1.044,201.83,470.9,12.55,193894,6050535,38818,45345,17683,24622,51,43,115,90
9115,60,velvet_parametrized,0,356,226,176,145,103,47,6915052,6878978,6752154,6537597,5852664,3905334,246,234877,6892845,6264404,66.02,66.56,55403,60350,31870,38046,39,33,79,66,35,33,1523623,64,28 + 24 part,636708,95.395,1.047,204.55,466.2,12.97,229466,5979220,38302,44885,16391,23550,51,44,116,93
9115,60,velvet_unknown,0,721,435,283,199,91,24,6897484,6810946,6432930,5833502,4034923,1668238,484,104184,6846702,6264404,66.03,66.56,31344,33652,16694,19862,69,60,145,121,23,21,606469,59,73 + 39 part,819304,95.009,1.013,77.91,463.01,13.91,104174,5951822,23807,26077,9050,12802,81,69,192,152
9115,60,VRFPA04,1,213,107,77,64,60,41,6980853,6939960,6867424,6781344,6713196,5926871,123,532501,6951948,6818030,66,66.48,165613,180992,74603,76158,14,13,29,28,397,56,5794900,149,25 + 18 part,676149,83.289,1.105,0,952.99,27.59,77925,5691644,18085,18688,5320,6087,104,100,263,245
9115,60,W16407,1,187,88,59,49,47,35,6978948,6941292,6868776,6804753,6774238,6285634,102,532501,6951799,6829406,66.01,65.93,256042,256042,95604,103583,9,9,20,19,53,27,5189212,47,12 + 11 part,100583,89.802,1.117,0,501.5,13.45,370839,6139807,93381,94556,39195,46356,22,21,49,47
9115,60,W36662,1,191,92,62,51,48,34,6978501,6940845,6868310,6796759,6753318,6168329,106,532501,6951352,6804266,66,66.17,256042,256042,95603,125576,9,9,20,19,57,24,4567785,36,23 + 20 part,329877,87.805,1.108,0,504.88,11,526835,5980744,92789,93378,31422,32612,21,20,56,53
9115,60,W45909,1,191,90,61,51,47,32,6979445,6940848,6868005,6803982,6747072,6119594,105,532501,6951953,6803881,66.01,66.25,256042,256042,95603,125576,9,9,20,19,45,23,4661774,49,14 + 11 part,170441,90.102,1.106,0,517.63,13.8,332258,6137458,98002,98002,44444,46636,21,21,48,46
9115,60,W60856,1,192,92,63,52,48,34,6979324,6941293,6868777,6797226,6740316,6162385,106,532501,6951800,6907606,66,66.18,232317,232317,95603,125576,10,10,21,20,61,32,5567823,51,15 + 12 part,169696,88.462,1.11,0,522.86,12.13,341309,6117460,75730,75730,36235,37301,25,25,58,57
9115,60,X78812,1,193,92,63,52,48,32,6979387,6940792,6868276,6796725,6739815,6067418,107,532501,6951897,6371121,66,66.42,256042,299052,94556,140821,9,8,20,16,45,24,4792219,47,14 + 18 part,328304,93.765,1.109,0,480.59,10.16,290606,5979869,86551,94328,34669,42978,23,20,57,45
9115,60,YL84,1,193,92,63,51,48,34,6979661,6940980,6868110,6789887,6746446,6158868,107,532500,6952085,6433441,66,66.43,200548,202806,103583,135081,11,10,22,19,52,30,5089340,46,13 + 15 part,168671,93.799,1.124,0,509.44,10.82,341039,6042160,93382,104915,35005,42590,21,18,54,43
9116,124,12-4-4_59,1,192,86,59,48,46,32,6981549,6940392,6873805,6801451,6770837,6183123,106,555121,6954463,6431911,66.01,66.35,235372,260911,103582,140834,9,8,19,16,40,24,4864638,50,19 + 17 part,307105,92.635,1.116,0,484.07,10.49,408008,5965603,96216,114447,38764,50986,18,15,45,37
9116,124,8380,1,192,87,60,49,47,34,6981736,6941682,6874382,6802028,6771414,6233681,105,555120,6954435,6613260,66.01,66.23,212066,235372,103582,131917,10,9,20,18,53,26,4994347,60,10 + 14 part,131061,91.678,1.125,0,503.67,10.09,341093,6070768,89376,97536,34669,42938,21,19,54,47
9116,124,AES-1R,1,188,86,59,48,46,33,6980640,6940980,6874393,6802039,6771425,6233631,105,555121,6954457,6343337,66.01,66.51,235372,346254,103582,156375,9,7,19,15,51,26,5009537,44,19 + 22 part,349356,93.922,1.109,0,470.6,10.19,340977,5966579,84165,103957,35777,47901,22,18,54,43
9116,124,ATCC_27853,1,200,95,67,54,51,37,6981104,6939689,6870536,6783190,6739374,6160119,115,532162,6954160,6827737,66.01,66.11,200552,202812,92138,94546,12,11,24,23,51,31,4679825,56,18 + 17 part,426940,87.383,1.094,0,523.83,10.94,340774,5974893,90999,90999,33180,34701,24,24,58,55
9116,124,B136-33,1,188,85,58,47,45,33,6980719,6940724,6874137,6801783,6771169,6278012,104,555111,6954201,6421010,66.01,66.42,235372,260911,125576,140834,9,8,19,16,55,25,5354739,54,14 + 15 part,130846,93.064,1.142,0,979.76,19.35,266246,5981718,96216,99951,32515,37535,24,21,58,47
9116,124,BAMCPA07-48,1,190,87,60,49,47,34,6980832,6940938,6874351,6801997,6771383,6233362,106,555120,6954415,7021552,66.01,66.03,235372,235372,103583,103583,9,9,20,20,63,29,5102442,53,11 + 17 part,354501,85.716,1.097,0,972.14,21.92,527123,6026562,69876,65254,32900,32612,23,24,60,62
9116,124,Carb01_63,1,189,86,59,48,46,33,6981112,6941086,6874499,6802145,6771531,6233660,105,555122,6954563,7497593,66.01,65.6,235372,212066,103582,78490,9,10,19,23,71,33,5227416,68,19 + 12 part,161229,80.408,1.127,0,570.56,13.65,525449,6035105,75763,69577,29011,18559,23,27,58,77
9116,124,clc,0,222,111,81,67,59,43,6959544,6917425,6855842,6764680,6627177,5988571,134,405583,6933193,6264404,66.01,66.56,133615,145980,81209,97761,15,13,31,25,39,28,3702155,48,6 + 17 part,532785,96.054,1.064,8.48,460.41,9.79,398304,6021132,71063,77046,34531,45768,29,24,63,50
9116,124,Cu1510,1,192,87,60,49,47,33,6981425,6940441,6873854,6801500,6770886,6183311,107,555119,6954512,6123018,66.01,66.65,235372,260911,103583,156375,9,8,20,15,50,26,4861836,91,22 + 31 part,551817,95.372,1.096,0,926.57,28.85,523193,5842846,67766,95792,31164,40246,23,17,61,43
9116,124,DHS01,1,192,86,59,48,46,32,6981557,6940384,6873797,6801443,6770829,6183345,106,555121,6954455,7055752,66.01,65.76,235372,235372,103583,103583,9,9,19,19,58,23,5046980,47,18 + 18 part,228426,85.365,1.117,0,526.52,11.12,341039,6029004,86240,76880,34629,32648,21,22,53,55
9116,124,DK2,1,192,87,60,49,47,34,6981357,6940005,6873418,6801064,6770450,6232693,107,555120,6954476,6402658,66.01,66.27,212066,243436,103582,140834,10,8,20,17,44,25,4768268,46,20 + 17 part,249349,92.737,1.129,0,499.49,10.49,526325,5944333,118161,127873,31162,46642,16,14,47,36
9116,124,DSM_50071,1,188,86,59,48,46,33,6980836,6941176,6874589,6802235,6771621,6233790,105,555120,6954653,6317050,66.01,66.52,235372,346254,103582,156375,9,7,19,15,41,17,4343900,40,20 + 19 part,338226,93.492,1.12,0,480.01,10.23,293432,5912496,82846,92789,34681,47659,22,19,55,44
9116,124,F22031,1,192,87,60,49,47,33,6981099,6940291,6873704,6801350,6770736,6183132,107,555121,6954362,6603099,66.01,66.22,212066,235372,103583,131899,10,9,20,18,61,30,5151565,49,12 + 17 part,322760,90.055,1.115,0,486.6,10.01,454412,5954553,70656,74723,29989,37630,26,24,62,54
9116,124,F23197,1,188,86,59,48,46,34,6980710,6940982,6874395,6802041,6771427,6277920,105,555120,6954459,6535112,66.01,66.21,235372,260911,124571,131908,9,8,19,17,44,23,4358078,48,20 + 16 part,380424,91.858,1.095,0,545.27,12.36,302216,6010374,86047,91308,35777,47808,20,18,51,43
9116,124,F30658,1,190,86,59,48,46,33,6981224,6940993,6874406,6802052,6771438,6233418,105,555122,6954470,7273258,66.01,65.76,235372,235372,103581,90316,9,9,19,21,63,32,5420978,52,16 + 11 part,139251,83.324,1.125,0,552.66,13.32,376184,6069313,87648,83238,31420,23036,21,23,53,62
9116,124,F63912,1,190,87,60,49,47,35,6980974,6940918,6874331,6801977,6771363,6278132,106,555124,6954395,6641519,66.01,66.23,232312,235372,103582,131822,10,9,20,18,46,23,4593787,48,8 + 18 part,356895,91.221,1.089,0,501.25,10.53,336529,6066515,89443,91308,35158,44603,21,19,52,46
9116,124,F9670,1,191,88,61,50,48,35,6980983,6940952,6874365,6802011,6771397,6233664,107,555121,6954429,6794354,66.01,66.15,212066,212066,95716,125576,10,10,21,19,62,34,5750771,48,18 + 13 part,161460,89.439,1.118,0,535.46,15.9,340977,6085031,75745,86239,34629,35777,23,22,57,54
9116,124,F9676,1,189,87,60,49,47,34,6980654,6940994,6874407,6802053,6771439,6233580,106,555122,6954471,6368008,66.01,66.47,212066,243436,103582,156375,10,8,20,16,50,30,5124938,44,9 + 16 part,278892,93.706,1.119,0,469.23,10.59,340977,5975978,86551,91295,34669,49569,22,19,53,42
9116,124,FRD1,1,193,88,61,49,47,34,6981724,6941098,6874511,6793399,6762785,6224765,107,555121,6954575,6712339,66.01,66.09,235372,235372,103582,131908,9,9,20,18,53,29,4876080,53,22 + 11 part,149170,89.581,1.132,0,526,16.58,400575,6018308,87648,90941,34652,41735,20,19,52,47
9116,124,H27930,1,194,86,59,48,46,32,6982119,6940247,6873660,6801306,6770692,6183088,106,555124,6954318,6598021,66.01,66.23,235372,243436,103583,140834,9,8,19,17,53,29,5448071,47,13 + 16 part,139492,90.827,1.137,0,506.51,11.51,454324,6001839,77428,86239,35777,38764,23,21,55,48
