StrainID,Assembly,Hybrid,Coverage,Ncontigs,LargestContig,TotalLength,ReferenceLength,GC,ReferenceGC,N50,NG50,N75,NG75,L50,LG50,L75,LG75,Nmisassemblies,NmisassembledContigs,MisassembledContigsLength,LocalMisassemblies,UnalignedLength,GenomeFraction,NmismatchesPer100kbp,NindelsPer100kbp,LargestAlignment,TotalAlignedLength,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
9117,M1608,1,111,106,620510,6398416,6475385,66.34,65.96,162123,162123,90515,90515,11,11,24,24,85,37,4786674,56,388637,88.044,967.68,21.54,303775,5706770,74691,71134,31305,30461,22,23,55,57
9117,M18,1,111,101,620510,6398404,6327754,66.34,66.5,211889,211889,106415,106415,9,9,20,20,27,16,3062918,33,277512,94.807,437.81,10.3,343542,6005355,123154,127578,59592,61210,16,15,33,32
9117,M37351,1,111,105,620510,6398358,6897231,66.34,65.97,164566,160112,92194,73974,11,12,23,28,89,38,5134205,58,79975,87.051,986.21,21.17,303775,6008299,77307,70995,35194,29395,23,27,52,64
9117,MTB-1,1,111,107,620510,6398438,6580038,66.34,66.24,164566,164566,85497,74759,11,11,24,26,57,33,4790434,58,119823,91.537,973.95,20.02,420513,6029110,94944,94335,47872,39647,20,21,45,48
9117,N17-1,1,111,103,620510,6398270,6370730,66.34,66.41,211889,211889,92649,92649,9,9,21,21,17,14,2631769,38,177710,95.665,451.68,9.09,484502,6100817,131801,131801,69766,72448,13,13,29,28
9117,NCGM_1900,1,111,109,620510,6398416,6814936,66.34,65.98,162129,160112,90515,73291,11,12,24,28,67,33,4885197,47,230779,86.328,976.56,19.82,266134,5888627,70408,64503,36087,29335,26,29,56,66
9117,NCGM_1984,1,111,109,620510,6398416,6850954,66.34,65.96,162129,160112,90515,73291,11,12,24,28,70,34,5024736,51,230779,86.206,979.76,19.71,266134,5911735,70408,64503,36087,28340,26,29,56,67
9117,NCGM257,1,111,105,620510,6398293,7090694,66.34,65.91,189180,164566,92194,71022,10,12,22,29,72,42,5495221,69,69138,85.004,1019.13,21.35,299808,6032233,80544,71826,47499,34224,25,29,51,64
9117,NCTC10332,1,111,105,620510,6398493,6316979,66.33,66.52,172380,172380,87813,90515,10,10,23,22,27,15,2757721,33,211638,95.958,455.78,11.61,343542,6066317,116633,116633,58894,59559,17,17,36,35
9117,PA1,1,111,105,620510,6398376,6498072,66.34,66.35,171240,171240,92194,90515,10,10,23,24,46,23,3961317,48,175638,92.835,537.19,11.4,432954,6037702,114413,106415,54914,52821,16,17,37,38
9117,PA1R,1,111,105,620510,6398376,6309305,66.34,66.29,171240,171240,92194,92649,10,10,23,22,40,20,3754516,41,401635,92.228,541.25,11.67,432954,5825627,115794,115794,50984,52817,17,17,38,37
9117,PA1RG,1,111,105,620510,6398376,6500439,66.34,66.34,171240,171240,92194,90515,10,10,23,24,45,21,3677517,48,175638,92.796,531.83,11.27,432954,6037318,114413,114413,55541,52821,17,17,37,39
9117,PA7,1,111,129,532130,6400107,6588339,66.34,66.45,131586,129141,73974,62650,15,16,32,34,19,11,630965,19,4429355,26.262,3719.99,121.54,90891,1733808,0,0,0,0,0,0,0,0
9117,PAO1,1,111,102,620510,6398412,6264404,66.34,66.56,211889,211889,106415,119234,9,9,20,19,37,23,4279608,36,230131,95.255,472.14,11.23,343542,5971901,106635,112990,55686,56091,19,18,40,38
9117,PAO1_Orsay,1,111,102,620510,6398412,6276469,66.34,66.54,211889,211889,106415,106415,9,9,20,20,37,23,4279608,38,226028,95.117,473.22,10.8,343542,5974738,106644,112990,55686,56091,19,18,40,38
9117,RP73,1,111,103,620510,6398367,6342034,66.34,66.46,211889,211889,90515,90515,9,9,21,21,36,19,3600710,35,189070,94.934,503.89,11.91,420597,6025235,116849,116849,55864,56103,18,18,38,37
9117,S86968,1,111,104,620501,6398223,6951288,66.34,66.04,171240,164566,92649,73292,10,11,22,27,60,31,4602402,35,169909,86.978,462.13,11,291553,6050014,84757,80656,47789,37630,22,25,46,56
9117,SCV20265,1,111,105,620510,6398269,6725183,66.34,66.25,211889,206951,90515,74759,9,10,21,24,52,23,3944340,41,70302,91.6,488.15,10.92,343542,6165667,106415,98424,54861,49677,21,23,43,48
9117,sga,0,111,275,144715,6405890,6264404,66.33,66.56,46135,47437,30415,30830,44,43,87,83,35,34,1324652,33,318817,95.195,474.28,11.24,144715,5978940,42611,43083,22737,24513,49,48,100,95
9117,sgvi,0,111,96,752416,6423983,6264404,66.32,66.56,140578,140578,92233,98547,10,10,24,22,42,25,4192108,41,124442,95.427,474.95,11.48,320245,5991071,100405,100405,53073,56091,21,21,43,40
9117,SJTD-1,1,111,105,620510,6398379,6243825,66.34,66.5,171240,206951,90515,92649,10,9,22,21,29,15,2618235,47,278118,95.475,479.93,10.99,390822,5966741,119334,119334,54861,55675,16,16,37,35
9117,soapdenovo2,0,111,869,59362,6329974,6264404,66.35,66.56,12132,12231,6677,6869,160,158,338,331,28,27,466371,28,382327,94.256,460.32,10.31,59362,5910695,10599,10747,5543,5638,176,172,383,374
9117,T38079,1,111,103,620500,6398202,6809437,66.34,66.15,171240,164566,92649,85444,10,11,22,25,39,24,3944163,39,116131,89.854,465.14,11.11,343396,6122332,106259,98420,57492,47789,18,20,39,45
9117,T52373,1,111,104,620510,6398434,6322459,66.34,66.51,206950,206950,92194,92649,10,10,22,21,33,18,3357163,39,185931,94.51,463.39,12.69,425638,5980877,116896,116896,54480,56100,17,17,38,37
9117,T63266,1,111,104,620510,6398283,6456866,66.34,66.33,211889,206949,92649,92649,9,10,21,21,35,24,3144918,36,100828,94.954,457.18,10.54,619629,6136338,121826,121826,63889,61210,15,15,32,33
9117,UCBPP-PA14,1,111,106,620510,6398348,6537648,66.34,66.29,164566,160112,92194,90515,11,12,24,25,65,34,4856332,60,94200,91.136,1004,21.5,306162,5963191,84422,77307,44675,42272,22,23,49,51
9117,USDA-ARS-USMARC-41639,1,111,104,620510,6398400,6364583,66.34,66.39,211889,211889,90515,90515,9,9,21,21,42,26,4442589,27,214859,94.441,456.4,10.13,301564,6016812,104413,104413,51460,52821,20,20,43,42
9117,VA-134,1,111,104,620510,6398432,6400418,66.34,66.42,172380,172380,87813,87813,10,10,22,22,27,18,3450210,32,208785,94.607,471.28,9.89,483630,6059492,126697,126697,58128,58128,15,15,34,34
9117,velvet_57,0,111,143,402534,6360999,6264404,66.42,66.56,108429,108429,48148,50362,19,19,42,41,40,27,2904425,46,173084,95.002,475.28,12.55,223923,5955979,67163,67163,35023,35664,29,29,62,60
9117,velvet_optimiser,0,111,185,308400,6415777,6264404,66.34,66.56,64113,64640,39318,44254,31,30,62,59,36,33,2241006,43,278522,95.398,477.08,11.96,171208,5985171,55267,55409,28909,30420,39,38,79,76
9117,velvet_parametrized,0,111,147,409729,6366773,6264404,66.4,66.56,92146,92146,48098,50392,20,20,44,43,37,28,2853222,45,173074,94.995,475.81,12.4,223923,5957470,66713,67921,35029,37034,30,29,62,59
9117,VRFPA04,1,111,112,532132,6398407,6818030,66.33,66.48,156393,139539,88456,73974,12,14,26,30,411,56,5943900,152,262115,83.998,958.82,28.86,77938,5738784,22340,20175,10005,7408,83,93,190,226
9117,W16407,1,111,103,620510,6398527,6829406,66.34,65.93,206951,171239,92649,85444,10,11,21,25,49,24,3920823,39,159666,88.826,484.56,12.66,343542,6070974,102551,96196,52527,47778,20,22,42,48
9117,W36662,1,111,105,620510,6398372,6804266,66.34,66.17,211889,206950,92649,85444,9,10,21,24,49,27,4310581,37,176414,88.178,473.18,10.43,343542,6006051,100076,96697,47789,39182,17,19,41,48
9117,W45909,1,111,105,620509,6398280,6803881,66.34,66.25,171240,164566,90515,85444,10,11,23,26,40,17,3267864,40,102080,90.008,488.18,12.48,343542,6129358,116099,113758,56091,49677,19,21,38,44
9117,W60856,1,111,101,620510,6398208,6907606,66.34,66.18,211889,171240,106415,74759,9,11,20,25,49,24,4196292,34,141236,88.662,460.17,10.25,289826,6128319,99457,92649,56150,47789,19,22,40,48
9117,X78812,1,111,102,620510,6398399,6371121,66.34,66.42,211889,211889,92649,92649,9,9,21,21,26,20,3440933,40,197780,95.514,465.3,11.14,343542,6090073,125812,147663,61705,61705,14,13,30,30
9117,YL84,1,111,102,620510,6398244,6433441,66.34,66.43,211889,206950,92649,92649,9,10,21,21,28,19,2495488,40,142627,94.91,481.56,11.46,459323,6109994,147726,147726,61210,61210,12,12,29,29
9118,12-4-4_59,1,98,138,396210,6587168,6431911,66.2,66.35,131255,131255,71335,78689,16,16,33,31,33,21,2960297,31,333802,93.074,478.65,10.06,302065,5995598,75731,76850,39849,42673,27,26,57,54
9118,8380,1,98,135,326349,6585832,6613260,66.2,66.23,130007,130007,67922,67922,17,17,34,34,37,21,2980077,37,291564,90.498,511.52,11.86,302022,5992337,77622,72921,41456,41456,27,28,59,59
9118,AES-1R,1,98,137,396210,6587015,6343337,66.21,66.51,131255,131744,71335,82603,16,15,33,30,35,23,2843749,28,381911,93.889,470.64,10.02,266381,5967332,76937,77622,42272,47356,27,25,56,52
9118,ATCC_27853,1,98,141,300865,6585450,6827737,66.2,66.11,130007,127711,62601,56840,18,19,36,39,43,30,3384853,49,189429,88.802,492.07,10.36,209288,6074420,80522,80074,38420,34409,28,29,58,63
9118,B136-33,1,98,141,396210,6586926,6421010,66.2,66.42,131255,131255,67922,73908,16,16,34,32,46,27,3821758,55,280770,92.878,980.78,19.62,260523,5975497,71656,75624,30915,33028,29,28,64,60
9118,BAMCPA07-48,1,98,137,396210,6585563,7021552,66.2,66.03,131255,127711,67922,51679,16,18,34,39,59,29,3669653,51,189028,86.229,972.24,22.74,260637,6065094,71335,61650,31989,26096,28,32,65,76
9118,Carb01_63,1,98,138,396210,6587237,7497593,66.21,65.6,139202,119146,71335,47625,15,19,32,44,61,31,3940665,54,210998,79.585,521.18,12.22,265708,5976378,62326,51070,29852,15364,29,37,67,98
9118,clc,0,98,161,268854,6566760,6264404,66.22,66.56,90626,97635,48110,48769,24,22,48,44,33,22,2062513,46,469925,94.474,494.79,11.71,207168,5928750,65047,69591,32732,38224,33,30,68,61
9118,Cu1510,1,98,137,396210,6585806,6123018,66.2,66.65,131255,139202,71335,84212,16,14,33,29,56,32,3827137,80,363044,94.598,946.19,29.11,276879,5795997,57010,64536,28734,34587,31,27,71,60
9118,DHS01,1,98,135,396210,6585602,7055752,66.2,65.76,131255,127711,71335,53310,16,18,33,38,41,22,2773942,49,327143,84.611,495.38,11.51,302191,5981165,77622,73869,37020,26718,25,28,55,66
9118,DK2,1,98,135,396210,6585777,6402658,66.2,66.27,131255,131744,67922,73908,16,15,33,31,34,18,2545517,41,301314,92.632,497.24,11.5,302191,5937365,82626,85082,41456,43364,24,23,53,50
9118,DSM_50071,1,98,135,396210,6585794,6317050,66.2,66.52,131255,131744,71335,82603,16,15,33,30,27,17,2597269,30,290045,96.117,458.14,10.13,290569,6080847,79162,85630,44984,47790,26,24,53,49
9118,F22031,1,98,138,396210,6587139,6603099,66.2,66.22,131255,131255,71335,67922,16,16,33,34,40,25,3272264,41,358019,90.326,482.64,10.98,281678,5973978,73811,73811,34515,34515,28,28,61,61
9118,F23197,1,98,135,396210,6585549,6535112,66.2,66.21,131255,131255,71335,73908,16,16,33,32,36,24,3311261,45,302506,91.833,506.86,11.53,302191,6006074,77306,77306,38420,38942,27,27,55,54
9118,F30658,1,98,133,396210,6585713,7273258,66.2,65.76,139202,127711,71335,51139,15,18,32,40,53,30,3561751,44,180459,83.177,523.09,13.39,266380,6057659,75646,59377,34515,21626,26,31,59,77
9118,F63912,1,98,134,396210,6585694,6641519,66.2,66.23,131255,131255,71335,71335,16,16,33,33,32,20,2605959,40,313725,90.261,521.61,12.38,302191,6000839,85470,80616,42661,41456,24,25,52,53
9118,F9670,1,98,135,396210,6585787,6794354,66.2,66.15,131255,130007,71335,57419,16,17,33,36,43,33,3809884,38,108338,90.593,496.57,15.45,302182,6165130,80074,79608,38420,35905,25,26,55,59
9118,F9676,1,98,134,396210,6585024,6368008,66.2,66.47,131255,131744,71335,82603,16,15,33,30,30,19,2576544,40,343655,94.296,463.53,10.71,302191,6012549,81970,84522,39466,42673,25,24,54,50
9118,FRD1,1,98,135,396210,6585454,6712339,66.2,66.09,130007,130007,67922,65910,17,17,34,35,47,28,3063538,40,212785,89.385,512.23,16.3,266350,6006214,71656,71407,34659,33634,26,27,59,62
9118,H27930,1,98,134,396209,6585072,6598021,66.2,66.23,131255,131255,71335,71335,16,16,33,33,36,27,3461426,36,235758,91.491,504.16,12.39,281677,6046692,82778,82778,38942,38420,25,25,54,55
9118,H47921,1,98,134,396210,6585691,6836415,66.2,66.07,131255,130007,71335,60328,16,17,33,35,51,27,3379524,34,241464,88.041,632.69,13.69,250213,6024299,72219,71335,35676,29918,28,29,60,66
9118,H5708,1,98,134,396210,6585551,6351710,66.2,66.5,139202,141740,71335,78689,15,14,32,30,28,17,2502391,41,359278,93.541,484.61,11.5,302191,5950134,77622,81970,39198,45296,24,22,54,50
9118,IOMTU_133,1,98,136,396211,6585714,6897018,66.2,65.98,131255,130007,67922,57425,16,17,34,37,54,29,3776131,56,265529,87.543,999.12,20.11,262695,6042261,64536,61650,30414,25468,28,30,66,74
9118,LES431,1,98,139,396210,6586881,6550070,66.2,66.34,131255,131255,71335,71335,16,16,33,33,31,23,3353312,35,231300,93.208,448.86,11.02,302191,6113975,76850,76901,42632,42662,27,26,56,55
9118,LESB58,1,98,139,396210,6586881,6601757,66.2,66.3,131255,131255,71335,71335,16,16,33,33,33,24,3424647,34,231300,92.462,448.75,10.75,302191,6112857,76850,76850,42632,42632,27,27,56,56
9118,M1608,1,98,137,396209,6585627,6475385,66.2,65.96,131255,131255,67922,73908,16,16,34,32,66,35,3909167,44,606860,87.204,967.22,21.02,260530,5655519,56102,57035,20875,22420,30,29,79,75
9118,M18,1,98,135,396210,6585610,6327754,66.2,66.5,131255,131744,71335,82603,16,15,33,30,34,22,2998407,24,348534,94.745,440.03,10.02,260531,6004297,74680,79428,41456,42673,26,24,57,53
9118,M37351,1,98,137,396210,6585628,6897231,66.2,65.97,131255,130007,67922,56840,16,17,34,37,72,40,4289071,52,251345,86.216,976.99,20.2,260530,5954530,61650,56102,24316,20875,30,32,73,83
9118,MTB-1,1,98,137,326349,6585427,6580038,66.2,66.24,130007,130007,67922,67922,17,17,35,35,44,23,3243671,46,254450,91.869,975.85,21.01,277202,6053584,68941,68941,33634,33634,28,28,62,62
9118,N17-1,1,98,137,396210,6587128,6370730,66.21,66.41,131255,131744,71335,78689,16,15,33,31,25,15,2109566,45,327399,94.172,476.16,11.05,302191,6006674,85470,85628,47509,49016,23,22,49,46
9118,NCGM_1900,1,98,141,396211,6586949,6814936,66.2,65.98,131255,130007,67922,57418,16,17,34,36,65,32,3927602,40,407914,86.374,961.62,19.81,251617,5891646,58675,56092,24930,20922,31,33,74,81
9118,NCGM_1984,1,98,141,396211,6586949,6850954,66.2,65.96,131255,130007,67922,56840,16,17,34,37,67,31,3882580,41,410178,86.207,966.32,19.88,251617,5910848,58675,55558,24930,20496,31,34,74,83
9118,NCGM257,1,98,140,396210,6586927,7090694,66.2,65.91,131255,127711,67922,51679,16,18,34,40,65,36,4362585,60,118620,85.241,1002.05,20.45,260362,6053139,63608,56092,33157,27269,31,35,68,80
9118,NCTC10332,1,98,135,396208,6585791,6316979,66.2,66.52,131255,131744,71335,82603,16,15,33,30,27,17,2597266,30,290045,96.117,459.54,12.19,290569,6080844,79162,85630,44984,47790,26,24,53,49
9118,PA1,1,98,134,396210,6585441,6498072,66.2,66.35,131255,131255,71335,73908,16,16,33,32,38,24,3372839,30,250063,93.13,522.27,11.63,281679,6057503,82568,82568,38420,38942,24,24,54,53
9118,PA1R,1,98,134,396210,6585553,6309305,66.2,66.29,131255,131744,71335,82603,16,15,33,30,34,20,3088294,27,450994,92.55,520.61,11.63,281679,5847684,78042,84522,33634,39561,24,23,55,49
9118,PA1RG,1,98,134,396210,6585441,6500439,66.2,66.34,131255,131255,71335,73908,16,16,33,32,38,24,3495167,30,250063,93.096,515.81,11.42,281679,6057503,78042,82568,38420,39620,25,24,55,53
9118,PA7,1,98,154,300865,6585669,6588339,66.2,66.45,100503,100503,56840,56840,20,20,41,41,11,7,399792,17,4681009,26.741,3721.66,114.83,82619,1767307,0,0,0,0,0,0,0,0
9118,PAO1,1,98,136,396210,6585933,6264404,66.21,66.56,131255,131744,71335,82603,16,15,33,30,31,20,2767315,35,371385,94.713,484.17,11.49,302191,5945002,73793,81970,35794,42843,26,24,58,52
9118,PAO1_Orsay,1,98,138,396210,6587003,6276469,66.21,66.54,131255,131744,71335,82603,16,15,33,30,32,21,2838650,34,374510,94.549,489.37,11.24,302191,5945965,73795,81970,35794,42843,26,24,58,52
9118,RP73,1,98,133,396210,6585689,6342034,66.2,66.46,131255,131744,71335,82603,16,15,33,30,32,19,2521001,41,313733,93.982,518.04,12.33,302191,5968421,85470,85630,41456,47513,23,22,51,47
9118,S86968,1,98,135,396210,6585775,6951288,66.2,66.04,131255,130007,71335,56840,16,17,33,38,57,35,4033569,28,129457,88.115,464.64,10.99,234956,6134386,76827,68917,37531,29322,27,30,58,67
9118,SCV20265,1,98,133,396210,6585771,6725183,66.2,66.25,131255,131255,71335,67922,16,16,33,34,48,24,3351229,51,195460,90.875,549.23,13.63,220956,6119743,79162,77622,39252,36825,27,28,57,60
9118,SJTD-1,1,98,136,326349,6585516,6243825,66.2,66.5,130007,131255,67922,78689,17,16,34,31,30,19,2688990,34,384002,94.429,498.66,11.7,302023,5903497,79679,82651,38942,44984,26,24,57,51
9118,soapdenovo2,0,98,272,202234,6544972,6264404,66.22,66.56,49195,53234,30926,33182,41,38,81,75,29,26,1350141,31,501856,94.318,491.47,11.53,123937,5916236,44891,45849,18854,21487,48,45,103,93
9118,T38079,1,98,135,396210,6585785,6809437,66.2,66.15,131255,130007,71335,57419,16,17,33,36,42,33,3809882,39,108338,90.414,495.83,12.23,302182,6166563,80074,79608,38420,35905,25,26,55,59
9118,T52373,1,98,135,396209,6585740,6322459,66.2,66.51,131255,131744,67922,78689,16,15,33,30,24,16,2301402,35,274996,95.123,466.02,13.17,302191,6021758,79127,85630,43308,45860,23,21,52,48
9118,T63266,1,98,136,396210,6586466,6456866,66.2,66.33,131255,131744,71335,78689,16,15,33,31,31,22,2475823,30,316890,93.434,478.84,12.35,302191,6041806,85630,85630,42635,44955,22,22,49,47
9118,UCBPP-PA14,1,98,139,396210,6585685,6537648,66.2,66.29,130007,130007,65910,67922,17,17,35,34,53,33,3792361,55,310529,90.703,1002.23,21.3,220277,5938858,70278,70278,29918,29921,29,29,68,67
9118,USDA-ARS-USMARC-41639,1,98,136,396210,6587201,6364583,66.2,66.39,131255,131744,71335,82603,16,15,33,30,37,20,2747110,31,386755,93.585,480.18,10.9,302191,5964100,76850,80590,37686,41456,26,24,56,52
9118,VA-134,1,98,133,396210,6585753,6400418,66.2,66.42,131255,131744,71335,78689,16,15,33,31,21,15,2194007,27,238838,95.37,478.33,10.88,302191,6109551,88894,92209,47461,48227,21,20,47,44
9118,velvet_unknown,0,98,691,70483,6475703,6264404,66.3,66.56,18841,19327,9781,11046,108,103,223,208,15,14,239683,23,577817,93.517,493.63,11.86,70347,5865112,17513,18031,7649,8395,116,110,256,236
9118,VRFPA04,1,98,142,396139,6585231,6818030,66.2,66.48,130007,127711,61467,53310,17,18,36,39,405,66,5895375,141,286779,84.096,946.86,28.45,77906,5745797,20397,19096,8594,6375,91,97,214,237
9118,W16407,1,98,137,396210,6587154,6829406,66.21,65.93,131255,130007,71335,60328,16,17,33,35,45,27,3260296,41,293442,87.899,488.89,12.99,302191,6008518,76850,73811,33634,29906,27,29,58,64
9118,W36662,1,98,133,396209,6585819,6804266,66.2,66.17,131255,130007,71335,66024,16,17,33,36,51,29,3458237,29,255430,87.836,471.77,11.09,302191,5986549,73869,71656,34515,32453,27,28,60,65
9118,W45909,1,98,133,326348,6585657,6803881,66.2,66.25,130007,127711,71335,66024,17,18,34,36,41,22,2970060,47,212310,89.295,472.95,14.14,302190,6081969,81460,80616,42443,35794,27,28,54,58
9118,W60856,1,98,134,396210,6585609,6907606,66.2,66.18,131255,130007,71335,57359,16,17,33,36,47,29,3997219,43,102451,88.754,497.47,12.59,281678,6140866,74672,73793,38942,34421,28,30,58,64
9118,X78812,1,98,137,396210,6587151,6371121,66.21,66.42,131255,131744,71335,78689,16,15,33,31,34,23,3237686,37,312783,94.539,479.58,11.54,281620,6033586,79162,81409,39490,42673,25,24,54,51
9118,YL84,1,98,135,396209,6585663,6433441,66.2,66.43,131255,131744,67922,73908,16,15,33,31,33,23,2795484,42,291917,93.986,490.23,11.48,302191,6056371,81864,84522,39705,42272,24,23,52,50
9119,12-4-4_59,1,133,135,347781,6518678,6431911,66.22,66.35,119253,130009,66187,70291,17,16,35,34,33,25,3029015,30,353169,92.569,477.16,10.01,301899,5962410,75731,75731,39089,39174,25,25,56,55
9119,8380,1,133,132,347781,6518011,6613260,66.22,66.23,119253,119253,70291,66035,17,17,35,36,38,26,3366064,39,283485,90.038,513.5,12.02,302022,5962282,72921,71315,38690,38420,26,27,58,59
9119,AES-1R,1,133,135,347781,6518689,6343337,66.22,66.51,119253,130009,70291,70750,17,16,35,33,34,24,3099262,26,430975,93.408,469.69,10.11,220955,5934833,73910,77306,39174,41455,28,26,58,54
9119,ATCC_27853,1,133,143,347781,6518747,6827737,66.22,66.11,115548,110529,70632,60344,19,20,37,40,42,33,3558957,44,184306,88.123,487.02,10.49,207254,6027287,77473,75243,38420,34409,28,30,58,64
9119,B136-33,1,133,136,347781,6518581,6421010,66.22,66.42,119253,130009,66035,70288,17,16,35,34,50,32,3856413,56,279739,92.417,986.58,19.78,260365,5944240,71228,71228,31103,32514,27,27,64,61
9119,BAMCPA07-48,1,133,135,347781,6517896,7021552,66.22,66.03,119253,114914,65870,53310,17,19,35,41,60,35,4108717,47,208153,85.523,967.04,22.75,260365,6014827,62824,57449,32453,25983,29,33,65,78
9119,Carb01_63,1,133,133,347781,6518103,7497593,66.22,65.6,130041,110529,70632,41573,16,20,34,47,61,33,4305952,57,216592,79.168,533.74,12.62,220955,5942860,62326,50067,30879,15362,32,41,69,101
9119,clc,0,133,166,303727,6498167,6264404,66.23,66.56,97773,100347,62716,65733,21,19,41,39,32,25,2699902,46,418068,93.966,483.47,11.47,227870,5895723,68884,71093,32453,39561,29,27,62,57
9119,Cu1510,1,133,135,347781,6518630,6123018,66.22,66.65,119253,131255,70291,73500,17,15,35,31,60,37,3877280,78,397366,94.118,954.41,29.67,276879,5766485,57029,63780,29322,33955,30,27,70,61
9119,DHS01,1,133,134,347781,6518128,7055752,66.22,65.76,119253,114929,70288,54303,17,19,35,41,41,26,3092384,46,325187,83.782,481.41,11.3,302025,5921102,77624,71275,35794,26718,26,30,57,70
